COMMUNITY,MOVEMENT_GROUP,FAN_ID,PRIMARY_MERCHANT,SECONDARY_MERCHANT,DAY_DATE,WINS,LOSSES,NET,PRIMARY_SPEND,SECONDARY_SPEND
NFL,Video Streaming,7a72c78610ffce2d27c050cd0302f015,_none_,nfl_app,2023-10-17,1,0,1,,5.534285714
NHL,Video Streaming,b7265f71bad1003aeb393e5de002a390,_none_,hulu,2024-06-10,0,1,-1,,8.450000000
MLB,Video Streaming,1723a5dec8db9c67a9a0785195c803ae,_none_,hulu,2024-08-08,0,1,-1,,19.590000000
NFL,Video Streaming,38dc9c537e1066ac05cf2de53ad390ff,netflix,_none_,2024-04-20,1,0,1,24.200000000,
MLB,Video Streaming,7421f1553ad060b0c0f27a4295796ead,netflix,_none_,2023-10-11,0,1,-1,15.437000000,
NBA,Video Streaming,efdca3874d926759500b963357d46c8f,peacock_tv,_none_,2024-08-27,0,1,-1,6.632307692,
NBA,Video Streaming,17518e665cd0b7392c32e82848c80a64,_none_,disney_plus,2023-11-11,1,0,1,,12.385000000
NHL,Video Streaming,76ed4bf2ba9aaea918e1b08623eb9b75,roku,_none_,2024-02-11,1,0,1,7.426923077,
NHL,Video Streaming,50e2846db308694f0423dbdb745b9997,roku,_none_,2024-03-10,1,0,1,5.747500000,
MLB,Video Streaming,e0e95a6b42f4340f435034a60768b576,_none_,showtime,2024-03-01,1,0,1,,10.248461538
NFL,Video Streaming,626be36145b0e1273ae183337c43c801,_none_,ufc_tv,2023-11-18,1,0,1,,9.998750000
NBA,Video Streaming,9aa4d9339ebd4742d111867b844084ef,vudu,_none_,2024-04-11,0,1,-1,10.100714286,
NHL,Video Streaming,9a5f0a164975224ff927feac422334aa,vudu,_none_,2024-01-14,1,0,1,7.870000000,
MLB,Video Streaming,da406729bb36e0fb76e982b19cac0536,_none_,hulu,2024-07-18,0,1,-1,,8.868750000
MLB,Video Streaming,941192f78f5ba4236ed17c309050c726,_none_,paramount+,2024-06-24,1,0,1,,4.623333333
NHL,Video Streaming,b150ab5ebf813ec2bcfee69dc7ac7bc6,hulu,_none_,2024-08-05,0,1,-1,64.673571429,
NHL,Video Streaming,a32c574e884e3aea8a69e4485617f2bf,netflix,paramount+,2024-03-19,1,0,1,16.780000000,6.570000000
MLB,Video Streaming,bd0f26ad32c22b34af56628d3575f5ff,sling_tv,_none_,2023-10-24,1,0,1,37.215555556,
NFL,Video Streaming,2e9083baa5b39b1a36a99eaf63dba187,paramount+,_none_,2024-05-28,0,1,-1,12.546451613,
MLB,Video Streaming,60d8ec6c0b332b0e1fddb4568ab75910,_none_,netflix,2024-10-24,1,0,1,,16.510769231
NFL,Video Streaming,2c8b2a83b28f8c3a42c1b8ed7614d6ea,_none_,peacock_tv,2024-01-13,0,1,-1,,6.929090909
NBA,Video Streaming,cd0a60f823644e05ef608f5bb0a9ad35,_none_,nfhs_network,2024-05-07,1,0,1,,11.728888889
NHL,Video Streaming,b062afa197481a19bfb59b78ee33373e,_none_,fubo_tv,2024-05-08,1,0,1,,92.276666667
MLB,Video Streaming,4ce2471a195cf33c63256661fbe87498,_none_,netflix,2023-10-21,1,0,1,,19.883333333
NHL,Video Streaming,d34e629f48cdfb19f4196cdca54fb5e2,_none_,roku,2024-06-24,1,0,1,,6.343076923
MLB,Video Streaming,a6b2cfca620bc5c19d4399815031ea3b,netflix,hulu,2024-08-31,1,0,1,26.073333333,75.750000000
MLS,Video Streaming,6a278d5a0edff79fe43e158de29ea29e,espn+,_none_,2024-10-06,0,1,-1,8.825365854,
NFL,Video Streaming,367db651f01698dabf651ef816e10fa4,_none_,netflix,2024-05-02,0,1,-1,,6.615000000
MLB,Video Streaming,dbc8b6139ed4380f711fa1d2631c3b38,peacock_tv,_none_,2024-01-14,1,0,1,6.873076923,
MLB,Video Streaming,a43494af750281b18056ce15ef247382,roku,_none_,2023-11-28,1,0,1,6.890000000,
NHL,Video Streaming,4ca185347f2f3e4cfc52dd307bcf4d44,_none_,hulu,2024-07-29,1,0,1,,8.141818182
NFL,Video Streaming,7164b43140899aae3b941d4d3f8f4fb7,_none_,netflix,2024-02-13,0,1,-1,,16.276666667
MLB,Video Streaming,2c04ab8eba8069f44c535cd56ca38a5e,_none_,disney_plus,2023-10-08,1,0,1,,9.833333333
NHL,Video Streaming,d1c8e78a9f2641994c46978af69e4d34,flosports,_none_,2024-03-24,1,0,1,29.215000000,
MLB,Video Streaming,a17044e8ecc7eda9e0742f3f82d440a8,hulu,_none_,2024-02-06,1,0,1,8.905384615,
MLB,Video Streaming,f79a8f2e4cc8e653d54d480861218c79,_none_,roku,2024-09-15,1,0,1,,16.334444444
MLS,Video Streaming,d1d8a56179c7a3e6fd8ce9f521057a7a,_none_,netflix,2024-04-17,1,0,1,,15.150250000
MLB,Video Streaming,03e1dd57cc2e7e7aa49282160380a6e9,espn+,disney_plus,2024-06-26,0,1,-1,10.069545455,11.798750000
MLB,Video Streaming,79a4cd590e0b2c77eb5a507a66c5ea7f,_none_,netflix,2024-01-09,0,1,-1,,18.500000000
MLB,Video Streaming,1f3bae8c108f88384bc4a83a5fa7ddc5,_none_,peacock_tv,2024-04-01,1,0,1,,3.070000000
NWSL,Video Streaming,f8838de7112fe260020fcc9ea740414d,fubo_tv,_none_,2024-02-25,0,1,-1,86.777222222,
NHL,Video Streaming,01e9e8e3166707b1cfacdcc4c1768396,_none_,peacock_tv,2024-10-28,1,0,1,,6.832307692
MLS,Video Streaming,33d5ebd5575cd34d54428bb147fed6a1,_none_,netflix,2023-11-16,0,1,-1,,15.805000000
NFL,Video Streaming,64e4afedee35ede3558dba773c752ba2,sling_tv,_none_,2024-08-31,1,0,1,48.485000000,
NHL,Video Streaming,2b9f0b86f2091a04ae19ef7b65499641,hbo_max,_none_,2024-01-20,1,0,1,10.045000000,
MLB,Video Streaming,d42d742edc3c4b5f77dd2f6fd244300e,_none_,hbo_max,2024-02-18,0,1,-1,,10.782307692
MLS,Video Streaming,328df966b435474fb78accd3696def0a,nfhs_network,_none_,2023-10-17,1,0,1,12.470000000,
MLB,Video Streaming,2fb5843ef1280021d12cbb2970d6637b,netflix,_none_,2024-03-30,1,0,1,14.565000000,
MLB,Video Streaming,c71317c877a8cffe4f12fb59e18cc6fc,hulu,_none_,2024-10-02,0,1,-1,80.428648649,
NBA,Video Streaming,fc06144c3836efd8e1f5abfae849df98,paramount+,_none_,2024-02-17,1,0,1,3.960000000,
MLB,Video Streaming,6545c5e2c4c2c4d5d5e76832633ca9af,_none_,peacock_tv,2024-09-25,1,0,1,,8.646428571
NHL,Video Streaming,6b34c5b3427ba8325c7cdfacb45d65a1,netflix,_none_,2024-08-25,0,1,-1,20.136136364,
NWSL,Video Streaming,ce183f72e5bfcd7944891a0b3e1f800c,_none_,netflix,2024-03-23,0,1,-1,,20.130714286
NWSL,Video Streaming,0a3da37be3639b605cc53f31a7930f8d,_none_,hulu,2024-04-27,1,0,1,,14.635757576
NWSL,Video Streaming,5a478c0bf104a9e8d67696d6bbd5b8d1,hbo_max,netflix,2024-06-01,1,0,1,20.818000000,21.920000000
MLB,Video Streaming,1bf291a977d7beb634530d2913c9c553,_none_,mlb_tv,2024-09-19,1,0,1,,31.108571429
NHL,Video Streaming,0e03ce6c81f7c1c59d19c1d859cce596,_none_,netflix,2024-04-22,1,0,1,,16.367500000
NWSL,Video Streaming,bf8623ab65d385acdb7e7d0227ac4896,disney_plus,espn+,2024-06-15,1,0,1,13.240000000,8.960000000
NHL,Video Streaming,1b77efbc5fee64092c348f20b5627e5e,netflix,_none_,2024-04-24,1,0,1,17.085000000,
NBA,Video Streaming,54b6e6a03e2c3283845adf1312b578c0,disney_plus,netflix,2024-05-16,0,1,-1,22.830000000,15.925000000
NFL,Video Streaming,537fb31d37766a79c992e9f311d88502,netflix,_none_,2023-10-24,0,1,-1,14.975000000,
NBA,Video Streaming,4048644ed7063a9612b915f7fab947a8,_none_,netflix,2024-07-25,1,0,1,,14.328750000
MLB,Video Streaming,1066bf99e357c701184355ba1995e5c9,disney_plus,_none_,2024-09-20,0,1,-1,9.921666667,
NFL,Video Streaming,0128e921da388b4320be9101ecd4667d,disney_plus,_none_,2023-11-20,0,1,-1,6.558000000,
NFL,Video Streaming,61ceece5e169b4d0e83fd628a61ea955,hulu,_none_,2023-11-25,1,0,1,3.120000000,
NFL,Video Streaming,c20e653e8135d8f27dd77c6631d81adf,disney_plus,_none_,2023-09-28,0,1,-1,10.263888889,
NBA,Video Streaming,90da45ec722fbcd83a5558c6a76f0895,_none_,fubo_tv,2024-06-20,1,0,1,,90.112307692
NHL,Video Streaming,8c40878a9699dd2a98a09863d5330aab,_none_,peacock_tv,2023-10-14,0,1,-1,,7.655000000
NBA,Video Streaming,8023f70da8f04f3f5242330eff1d03c4,_none_,paramount+,2023-12-03,0,1,-1,,10.930769231
NBA,Video Streaming,9f10d13a7bea34e798e3b1c9999d34ec,_none_,netflix,2024-05-20,0,1,-1,,23.080000000
MLS,Video Streaming,66832caf85822461c06a946b1efad5a4,hulu,_none_,2024-09-27,0,1,-1,14.882000000,
NHL,Video Streaming,3b53fd840db6a2d44f083b2c5ebf16d6,_none_,netflix,2024-07-23,1,0,1,,18.299333333
MLB,Video Streaming,d1ee98f4303508ea9b5fdb19af7b88fc,_none_,fubo_tv,2024-02-05,0,1,-1,,130.190000000
NFL,Video Streaming,11cd6cfd95b620c7ece0ba133a94468a,paramount+,_none_,2024-06-01,0,1,-1,5.859354839,
MLS,Video Streaming,b92f9903ec336f3bc055f5a758b79d95,flosports,_none_,2024-08-18,0,1,-1,32.042666667,
MLB,Video Streaming,a728bc28e2c834bef127e477d7a674e3,_none_,disney_plus,2024-05-18,1,0,1,,8.260000000
NFL,Video Streaming,6efc5e4086c1e11b7d97b0589b302dfe,youtube_tv,_none_,2024-08-23,0,1,-1,80.450000000,
MLB,Video Streaming,b22f6d4d8fc9d6ed5283d5ee60cfdc1f,sling_tv,_none_,2023-12-18,0,1,-1,58.610000000,
MLB,Video Streaming,b6025d0e7cd5d53a33c08823c15ef256,hulu,_none_,2023-11-22,1,0,1,3.680000000,
NFL,Video Streaming,911d86dc36c1804867cc0fcfb5f6f847,netflix,_none_,2024-02-13,1,0,1,16.116000000,
NFL,Video Streaming,75f284266cd6a03b30691e66f785bbd3,_none_,netflix,2024-07-10,0,1,-1,,28.615000000
NBA,Video Streaming,34530b5ec31b21790a0af8311377aa5a,_none_,disney_plus,2024-07-30,1,0,1,,17.335000000
NFL,Video Streaming,b6d383db008e86a461dbc3decbaa42d3,hulu,_none_,2024-03-03,0,1,-1,17.835000000,
NFL,Video Streaming,285ffad3f059a20744ba1211fa38eb6b,_none_,peacock_tv,2023-10-03,1,0,1,,4.965714286
MLB,Video Streaming,f669aa64e0611f219996902ea89e9fcb,roku,_none_,2024-01-11,0,1,-1,21.766785714,
NFL,Video Streaming,2b75fcf203a49a8c4f9ba24734e2bc79,peacock_tv,_none_,2024-05-30,1,0,1,5.972500000,
NBA,Video Streaming,e6b4660c3dddd7a307a5ec1aa23ea931,_none_,roku,2024-05-05,0,1,-1,,6.525454545
NBA,Video Streaming,1963d926fee97e8636629b3f0f40cda2,_none_,netflix,2023-11-16,0,1,-1,,7.036000000
MLB,Video Streaming,ab2ede5593d96c2208489510e1f30a14,_none_,peacock_tv,2023-09-27,1,0,1,,5.337037037
NFL,Video Streaming,d8496b3a4aa2bd5fe7918009cd67f4df,_none_,netflix,2024-08-22,0,1,-1,,26.805000000
NWSL,Video Streaming,d982eac1efd7606cdd8389192046fe39,paramount+,_none_,2023-12-03,1,0,1,5.037500000,
MLB,Video Streaming,6b45f2902c8f06d79e5013a3d7ae544e,_none_,netflix,2024-08-06,0,1,-1,,23.835000000
NHL,Video Streaming,54f7b9b380ef9556e7512544e2cebd86,roku,_none_,2024-03-18,0,1,-1,11.348421053,
WNBA,Video Streaming,10dbe83d82d1d0e93efd64e7f929bb75,peacock_tv,_none_,2024-06-03,0,1,-1,5.927777778,
NHL,Video Streaming,f2090d915c1b34151d943cce53f6d74d,_none_,paramount+,2024-05-21,1,0,1,,5.707666667
NFL,Video Streaming,77266b7990328ff61b374313e3556090,_none_,discovery,2024-02-26,1,0,1,,5.273333333
NBA,Video Streaming,da62d517229a5455dc75cba0ceaa64f3,hbo_max,_none_,2023-12-25,1,0,1,15.039000000,
NFL,Video Streaming,2617eb397707a646d11da6c3de94cd7e,hbo_max,_none_,2024-04-04,1,0,1,17.014545455,
NBA,Video Streaming,79b2a32f1d22e07ee02049bd63cdfe0a,nfhs_network,_none_,2024-09-15,0,1,-1,12.666666667,
NBA,Video Streaming,ff29efff0d3b68fef6be3cb80bc480f5,_none_,netflix,2023-11-05,0,1,-1,,25.545000000
MLB,Video Streaming,29a2d6a614583892e0b86136525e36b7,hulu,_none_,2024-10-02,0,1,-1,120.509777778,
NFL,Video Streaming,7d6769b987e2dbf4976e81262db68224,paramount+,roku,2023-10-01,0,1,-1,16.847777778,7.996500000
NFL,Video Streaming,d6c74742cd9ace934f6029ae18bdbd15,_none_,paramount+,2024-03-19,1,0,1,,5.723636364
NFL,Video Streaming,2ce17f778b8ab3ea3b6e3aba12a2f1cb,_none_,paramount+,2024-01-27,1,0,1,,10.775555556
MLB,Video Streaming,1220fbf343afb8c4bef633eecc4ee76b,nfhs_network,_none_,2023-11-24,1,0,1,12.850000000,
NFL,Video Streaming,1395f84c9db061de3d58e9049a423fd3,philo,_none_,2024-04-09,0,1,-1,25.536000000,
NBA,Video Streaming,eb29936322d6e0fd9fe01f69b9af0bae,_none_,hulu,2024-06-12,0,1,-1,,18.880000000
NFL,Video Streaming,054b4e3e1f6712e854c9944c9f763102,_none_,nfl_app,2023-10-22,0,1,-1,,7.635454545
NFL,Video Streaming,8a129deadae3aff2139c1aa39bb087cb,_none_,discovery,2024-02-24,1,0,1,,7.543913043
MLB,Video Streaming,7cb732e1f495cd54086e622579724e91,paramount+,_none_,2023-10-11,0,1,-1,4.720000000,
NFL,Video Streaming,5b2b7a1c3d8a4ea90840207e5c3cee74,_none_,fubo_tv,2024-04-11,0,1,-1,,122.565454545
NFL,Video Streaming,97210a2253d19fe4a51aa4fde67eb834,_none_,paramount+,2023-11-19,1,0,1,,14.017826087
NFL,Video Streaming,bf84ae273c315541150f7da139bbe61d,_none_,hulu,2024-08-25,1,0,1,,5.246363636
NFL,Video Streaming,df954f9ccc79dbd201fa3e5e775ab87d,_none_,nfl_app,2024-01-13,0,1,-1,,7.435000000
MLS,Video Streaming,fcf89596a4269094a4e20cd7397ae3db,_none_,peacock_tv,2024-01-14,0,1,-1,,7.291428571
MLB,Video Streaming,783553659e84feb81c543253f98c159d,paramount+,_none_,2024-02-20,1,0,1,5.970000000,
NFL,Video Streaming,beeb591aa541258bd590e039c9cd5bd9,netflix,_none_,2024-01-12,0,1,-1,19.354594595,
MLB,Video Streaming,b2c8a571b810a501e1be894ad9faef38,_none_,disney_plus,2024-04-26,1,0,1,,9.270000000
MLB,Video Streaming,f0a3af2170d3497b7098acdf4313823b,_none_,netflix,2024-06-20,0,1,-1,,12.792222222
NBA,Video Streaming,1f66ee87f51522d88110b4739c086528,_none_,roku,2024-02-09,0,1,-1,,47.049000000
MLB,Video Streaming,cff542efb0c7c6757cfccb1fda2faca7,_none_,netflix,2023-11-27,1,0,1,,16.394285714
NHL,Video Streaming,7f2dd4c8f64b65933ce76fda4695367d,netflix,_none_,2023-12-23,0,1,-1,17.005000000,
NBA,Video Streaming,e27afad608efa27c080a54f02fb1c6e4,_none_,peacock_tv,2024-08-17,0,1,-1,,8.700769231
MLS,Video Streaming,1fcf46ed6b70439170039047aa593544,netflix,_none_,2024-05-13,1,0,1,25.550000000,
NHL,Video Streaming,4ed40cd6a49a26c643066d8719a285cf,netflix,_none_,2024-05-23,1,0,1,11.650000000,
NFL,Video Streaming,607c2cccd86b7a2139be21dae3fa4d7c,netflix,_none_,2024-10-03,0,1,-1,33.320000000,
NHL,Video Streaming,318dd89f74b783475487f1be7c1b2822,netflix,_none_,2023-12-11,0,1,-1,9.688529412,
NFL,Video Streaming,3242ff2b057bf19fee22c821219a1ac9,_none_,netflix,2024-04-20,0,1,-1,,22.500000000
MLS,Video Streaming,4c975ee91602d52e8ca5ceaf1a828b9e,netflix,_none_,2024-03-19,0,1,-1,20.431304348,
MLB,Video Streaming,459a441b37d023045de3460c2b771454,_none_,netflix,2023-12-15,0,1,-1,,7.515000000
MLB,Video Streaming,94a08b89e203d8b8e561c1b4246d878f,dazn,peacock_tv,2024-08-03,1,0,1,51.675000000,5.586666667
NBA,Video Streaming,b731630cbf15b48cd292350f371facce,_none_,netflix,2023-10-03,0,1,-1,,23.860000000
MLB,Video Streaming,09ae89016d59e3e85ec72f0238c989a2,netflix,_none_,2024-08-23,0,1,-1,16.218181818,
NBA,Video Streaming,36bd728306a3b7b9b600e5a8efcdc445,disney_plus,_none_,2024-06-28,0,1,-1,24.332857143,
NBA,Video Streaming,cfac56b0bed010c89a275b6180efbec1,_none_,hulu,2024-06-15,1,0,1,,8.565555556
NWSL,Video Streaming,19f0e58c763b074a8cdaf620d6a1ee21,disney_plus,_none_,2023-09-27,0,1,-1,14.271071429,
NHL,Video Streaming,1f7de073b458df96ba2096616ce33201,peacock_tv,_none_,2024-01-27,1,0,1,7.932857143,
MLB,Video Streaming,f8f1c26a14ce156b7a238152ebd5da95,_none_,netflix,2024-10-11,1,0,1,,15.107045455
NBA,Video Streaming,f5a1a905aaed4df3513ba39334d52f3b,_none_,disney_plus,2024-10-17,1,0,1,,15.458750000
MLB,Video Streaming,67fd2dbe1c0732961d304e23e76466e5,netflix,_none_,2023-11-22,1,0,1,23.733750000,
NFL,Video Streaming,1312f572db93cef49c81ed9dfc7af990,espn+,_none_,2023-09-28,0,1,-1,11.391111111,
NHL,Video Streaming,5603d1cc194aa9640965654d2052131c,_none_,hulu,2024-03-10,1,0,1,,32.720000000
MLB,Video Streaming,fe8c0f9654479cdb1873183313aeef9b,disney_plus,_none_,2024-07-03,1,0,1,16.035000000,
NFL,Video Streaming,b94b39256bc7ec55905a35ac67a39ae2,_none_,peacock_tv,2024-01-14,0,1,-1,,6.003333333
MLB,Video Streaming,21fa7526771dea77aa8bfbc58c636e47,hbo_max,_none_,2024-06-26,0,1,-1,3.660000000,
MLS,Video Streaming,c55bd30bd1b2950e779ace9e7b540c65,_none_,nfhs_network,2024-05-02,0,1,-1,,13.020000000
NFL,Video Streaming,3a22e79f46b7e40f762b7bce8692b136,_none_,peacock_tv,2024-06-08,1,0,1,,7.184655172
NFL,Video Streaming,ae7c5da1ec6a594d254c0fc38923e5fd,_none_,disney_plus,2024-09-14,1,0,1,,11.506000000
NBA,Video Streaming,6a7b5a6618dfc4c74f04e3950680424d,_none_,netflix,2024-04-11,0,1,-1,,38.040000000
NFL,Video Streaming,96607b5923711fb1718998890ba52ab5,hulu,_none_,2024-09-06,0,1,-1,11.365333333,
MLB,Video Streaming,ca447692ee129f6569ca054444dcb5b4,_none_,hulu,2024-08-26,1,0,1,,1.130000000
NBA,Video Streaming,a19cb420be092eecbb1193bf15796605,_none_,netflix,2023-11-14,1,0,1,,21.468235294
NBA,Video Streaming,2bc74e9b46c81b2cfb917467a0d1e5ca,peacock_tv,_none_,2024-01-14,1,0,1,7.147058824,
NHL,Video Streaming,3fb85b527883061456d764474d5c1f1d,_none_,hulu,2024-09-24,1,0,1,,7.005454545
MLB,Video Streaming,5d788faf58dd973900886647c740195c,_none_,youtube_tv,2024-03-31,1,0,1,,75.518750000
MLB,Video Streaming,a0cff6133bc1a2e0f31191099f37751e,_none_,disney_plus,2024-07-19,0,1,-1,,9.810000000
NFL,Video Streaming,75972cc38472f3658728bff51ff07047,hulu,_none_,2024-10-06,0,1,-1,16.765483871,
NFL,Video Streaming,dc0d111381265612da555bc7f7a351cc,netflix,_none_,2024-04-14,0,1,-1,22.284137931,
NHL,Video Streaming,fd2176d1dfd31b75b7132515ffb20e84,_none_,disney_plus,2024-03-05,1,0,1,,11.290000000
NFL,Video Streaming,8649d551accade08e20e56f49fa9a80b,fubo_tv,_none_,2024-04-13,1,0,1,115.079090909,
MLS,Video Streaming,73b32e5d548851170e189613a2b3137d,hulu,_none_,2024-05-04,0,1,-1,13.451190476,
MLB,Video Streaming,7064ca835e9a346be5c1a5a068a39c9f,peacock_tv,_none_,2024-03-27,1,0,1,6.750000000,
NBA,Video Streaming,02b0bd92e776603b13a7f6d1eae4c111,_none_,youtube_tv,2023-12-27,1,0,1,,34.200000000
NHL,Video Streaming,59a50cef9eb71bae686fa0b8e7377fcc,peacock_tv,_none_,2024-05-06,0,1,-1,5.405000000,
NBA,Video Streaming,30e5aa2000300357306cf10e1c874fb4,hbo_max,_none_,2024-06-14,0,1,-1,9.445000000,
NFL,Video Streaming,097ddbde74b86138348e07668f064dc7,_none_,netflix,2024-09-30,1,0,1,,16.155833333
NHL,Video Streaming,899243fc95e457ceb9d5dd503bedb4f0,roku,_none_,2024-05-24,1,0,1,9.837333333,
NFL,Video Streaming,eb24b12edd70585d9d5105eb36c5c556,_none_,roku,2024-08-18,1,0,1,,5.169090909
NBA,Video Streaming,90f3c54314809f4eeeba6d49f2f725d7,netflix,_none_,2024-10-10,0,1,-1,16.545000000,
NHL,Video Streaming,393712e9ab2dcd40c1bacab1d0b97611,hulu,_none_,2024-09-16,0,1,-1,25.020588235,
WNBA,Video Streaming,8f39f07fcb52b39b957f7fc6de62959b,hulu,_none_,2024-10-10,0,1,-1,16.432580645,
NFL,Video Streaming,ffd7ce97a4ba3cb30893702820bb68ca,_none_,roku,2024-07-09,1,0,1,,7.066363636
NHL,Video Streaming,aa36330ac10ad3f8b4b3c694c0afc902,peacock_tv,_none_,2024-08-09,0,1,-1,6.362500000,
NFL,Video Streaming,b3388da1a5e8687f9223869709d00c93,youtube_tv,_none_,2024-03-01,0,1,-1,101.342500000,
NHL,Video Streaming,51d93e169ef24074040314ddf288f4bc,netflix,_none_,2024-10-17,0,1,-1,25.867600000,
NHL,Video Streaming,89e53b3080cba18d7c37a52b2f530c2d,_none_,hulu,2024-09-27,1,0,1,,5.907142857
NHL,Video Streaming,2489367fc5adcb9ddf254fde36ccb971,peacock_tv,_none_,2024-01-10,0,1,-1,5.516388889,
MLB,Video Streaming,bdd3cb15ca0a9d9f6096e3b8e7618618,nfhs_network,_none_,2024-03-24,1,0,1,12.906666667,
MLS,Video Streaming,8dc4a8774713ec2b33538fc1e50dc156,disney_plus,_none_,2023-09-27,1,0,1,19.475555556,
MLB,Video Streaming,d577a4047a3d5f856a9f25ab0d6d3d5f,nfhs_network,_none_,2024-10-10,0,1,-1,12.755000000,
NBA,Video Streaming,c72b145f01630c84b35be250212818dc,netflix,_none_,2024-02-28,1,0,1,19.271666667,
MLB,Video Streaming,1a9baad108675a92951933047a8ca623,youtube_tv,_none_,2024-05-28,0,1,-1,96.962000000,
NHL,Video Streaming,0856a7c015b46127eff7195816009b32,netflix,_none_,2024-04-23,1,0,1,19.290000000,
NBA,Video Streaming,e336de71b6190044c949d7e8a49c93aa,_none_,hulu,2024-05-20,1,0,1,,44.230000000
NHL,Video Streaming,03519267722d8bdaf9ebc6e5ad64594f,peacock_tv,paramount+,2023-12-12,1,0,1,7.925000000,4.355000000
NFL,Video Streaming,7b8e682fba8e6e2c6f59f9696fc3231a,_none_,netflix,2023-11-10,0,1,-1,,23.067857143
MLB,Video Streaming,8cc913e180748422886729c7cf50d137,_none_,hulu,2024-05-12,0,1,-1,,19.161000000
NFL,Video Streaming,272b5200528603ace075f9aa4c4b75c8,roku,_none_,2024-06-20,0,1,-1,6.168750000,
MLB,Video Streaming,c76f772a032874d53eb67fd3c9fb7312,_none_,peacock_tv,2023-10-15,0,1,-1,,6.028333333
NFL,Video Streaming,86a1b0ca7a6b8877c067b383e82ab0f2,hulu,_none_,2024-10-20,0,1,-1,1.030000000,
MLB,Video Streaming,8ce03b2680e91e4e2878d1651770bfda,roku,_none_,2024-05-15,0,1,-1,8.493214286,
WNBA,Video Streaming,d51655892f416350eb8ba72ee805fce4,_none_,hulu,2024-09-15,1,0,1,,31.156666667
MLS,Video Streaming,ee5e9f73bd5e46cfee021b3cc51928a9,roku,_none_,2023-09-30,1,0,1,14.009500000,
MLS,Video Streaming,2f401a8830dd5dea16332d84bdfa5658,disney_plus,_none_,2024-04-24,1,0,1,10.055000000,
NFL,Video Streaming,aac6599e3ea160afb2f1f05c64d12dd3,roku,_none_,2024-04-27,1,0,1,5.407333333,
NFL,Video Streaming,f9b3cdb8bdc550fce377ecbaff8274fd,_none_,netflix,2023-09-28,1,0,1,,18.825000000
NFL,Video Streaming,a7d051d46b7c5dde00884cea9100dd5f,peacock_tv,_none_,2024-01-05,1,0,1,13.325000000,
NBA,Video Streaming,93d0fddf5b4d4f409c206d0dfb497b44,_none_,espn+,2023-12-26,1,0,1,,9.606190476
NBA,Video Streaming,28b81651fcff6384ba6b53a6760fcfbc,_none_,netflix,2024-02-29,1,0,1,,12.103181818
NHL,Video Streaming,050b484d327ac6bcbef08dececae0f02,hbo_max,_none_,2024-03-15,1,0,1,11.192727273,
NHL,Video Streaming,c0620dce1b92e819084b3dde1a4ac457,mlb_tv,_none_,2024-10-29,0,1,-1,30.441111111,
MLB,Video Streaming,565b1514393d610a25b5826bad4a2e24,_none_,roku,2024-06-25,1,0,1,,5.619230769
NFL,Video Streaming,57d562545ae1aea69512a501375f1ab5,netflix,_none_,2024-04-17,1,0,1,16.735000000,
NFL,Video Streaming,111e264f1e726b338bbd2826b3e2ac41,_none_,hulu,2024-09-27,1,0,1,,1.145454545
NHL,Video Streaming,436dbead22e186ac6f7a63cdf83e2ec7,_none_,hulu,2024-09-28,1,0,1,,11.706888889
NFL,Video Streaming,2ebeff11c5758b6d688d4567ed527eb3,_none_,roku,2024-08-08,1,0,1,,17.887058824
MLB,Video Streaming,eb58d38c5dc3e5ccd48ac1c32c47439c,paramount+,_none_,2023-10-01,1,0,1,10.445714286,
MLS,Video Streaming,92a45338c5c646f73d6d96d7fbce1089,paramount+,_none_,2023-12-13,0,1,-1,5.211428571,
NBA,Video Streaming,8754fc89d9e75ef71f71ed7e8021596a,_none_,univision_now,2024-03-30,0,1,-1,,12.285714286
NFL,Video Streaming,ac58be38bb5f37592dbdd577b13e3216,hulu,_none_,2024-09-02,0,1,-1,18.941250000,
NBA,Video Streaming,68860ca0a866440c1d0a7394304f6898,_none_,paramount+,2024-06-09,0,1,-1,,5.855000000
NBA,Video Streaming,1827ccbc16175ce8ee008a826a36293b,_none_,peacock_tv,2024-07-10,0,1,-1,,8.530000000
NFL,Video Streaming,bbbbec87d74659a74b011253ffdfd0fe,peacock_tv,_none_,2024-08-10,1,0,1,9.370000000,
MLB,Video Streaming,37cc54200763423236e9b7cfb2fb60d9,_none_,paramount+,2024-07-24,1,0,1,,10.528666667
NBA,Video Streaming,8289e34d119e3cdcdc7a144c3e4b7bb2,youtube_tv,_none_,2023-12-10,1,0,1,72.478000000,
NFL,Video Streaming,c75408b169b914c229c0e7caea2d2552,disney_plus,_none_,2024-05-20,0,1,-1,11.345925926,
NFL,Video Streaming,2c4bc972b41467dfaa9e27e3183a2ae1,netflix,_none_,2024-01-30,1,0,1,16.566666667,
MLB,Video Streaming,a2df979b5e4de36518bf74f1f4f6b8e3,_none_,netflix,2023-09-27,1,0,1,,20.483333333
MLB,Video Streaming,5fbe2525603b10bf70f56729a95118db,hulu,_none_,2024-01-12,1,0,1,7.503333333,
NBA,Video Streaming,0da79c4a50c3d2e54446b62095452f79,netflix,_none_,2023-11-24,0,1,-1,11.016666667,
NFL,Video Streaming,ebc0dddb91bce4d7e7bc46628c276b07,_none_,roku,2024-07-14,0,1,-1,,13.365384615
